%Time,Tn-marg,          Tn-Phy,             d-geo,         Tn-Psi
14.024,0.07172499716085948,0.2967083068635518,6.8627114713484785,0.3453234459258174
14.146,0.07032102613889767,0.2925535151484348,6.8870240266865,0.3402111932499104
14.268,0.06847976282461142,0.28812091550854,6.953204779124843,0.3346614460431676
14.39,0.0665703922401915,0.28310556803649517,6.995160328502409,0.3287020608793457
14.512,0.06488948598511894,0.2781428168849056,7.043695450105543,0.32236259683083607
14.634,0.06334676664823624,0.2731668004403219,7.037764469387966,0.31567172775633917
14.756,0.06162787959515696,0.26757303795394904,7.066328315339509,0.3086603824781278
14.878,0.059579444254543916,0.2617543175078393,7.100899705907679,0.30136187772645107
15.0,0.05736948729000377,0.25538376888936504,7.113631002200215,0.29381010116233897
15.122,0.055281126744063325,0.24898473051430442,7.146296589143036,0.2860404873949452
15.244,0.05341138430407653,0.24269880365626226,7.170188313927979,0.2780914358140733
15.366,0.05160340752911433,0.23610093892146417,7.126879832264972,0.27000037312426795
15.488,0.04966543242748624,0.2294606140418416,7.108085270940193,0.26180262370605284
15.61,0.047588080103993534,0.22247584524208264,7.127278637419962,0.2535315401917404
15.732,0.04552416690810053,0.21541346829291186,7.083883404013469,0.2452184964905219
15.854,0.04359098033980443,0.2085762204603979,7.094419812930561,0.2368905367119571
15.976,0.04174913674064043,0.20163774088805927,7.099421716057073,0.22857128956378023
16.098,0.039874915725873226,0.19486691613108562,7.073506455854431,0.22028436840425109
16.22,0.0379039680116643,0.1879948157229993,7.021466709627636,0.21205318779368557
16.341,0.03588933268807265,0.18106818983144998,7.00208942734891,0.2039000253225822
16.463,0.03392762368377987,0.17441124043797168,6.987126649644902,0.19584546665015798
16.585,0.032065496156970574,0.1677139752101187,7.00817613791511,0.18790997466303544
16.707,0.03027434478202146,0.16129025446065265,6.998527963389608,0.18011339826154246
16.829,0.028504176077578842,0.15490943838805968,6.944852714775805,0.17247259951665853
16.951,0.02674550991637686,0.14854432881009677,6.955931416341719,0.16500153743742593
17.073,0.025029881086644973,0.1424610109992751,6.940323470620775,0.15771134329872058
17.195,0.02339459929185907,0.13636384693620718,6.896694356840336,0.15061333090859907
17.317,0.021847756466002177,0.13058653949533536,6.90343384387288,0.1437187335032622
17.439,0.02037075652079774,0.12491297471792373,6.871609094386695,0.13703749432127407
17.561,0.018950618475165142,0.11935324291840883,6.868524908313941,0.13057870979065486
17.683,0.01759230097185737,0.1140675823961823,6.848305362712071,0.12434957794356194
17.805,0.01631430970275303,0.10881123622135176,6.854759585503274,0.11835667797605262
17.927,0.01513082793727352,0.10388004384923255,6.867820539399743,0.11260561524084899
18.049,0.014038091617624008,0.09906179850369054,6.84830445468759,0.1070992139072774
18.171,0.01302289343681456,0.09443869023757973,6.846540983323135,0.10183689141992248
18.293,0.01207510086541834,0.0900543294348788,6.838738668226106,0.09681537673050736
18.415,0.011187932664845877,0.08575887634140289,6.827726057132379,0.09202842219761084
18.537,0.010360115093072355,0.08175287017538056,6.818983837819807,0.0874689636386724
18.659,0.009589990036540043,0.07785421868318017,6.816416687261614,0.0831299510879249
18.78,0.008870970101466188,0.0741739012145114,6.79455727060768,0.07900395673376756
18.902,0.008195841386187659,0.07067339976981646,6.770435838775139,0.07508352621040243
19.024,0.007560763339968777,0.06730147271434059,6.757003213467334,0.0713613925414973
19.146,0.00696273993987969,0.06414664607737425,6.745640510725259,0.06782982908567549
19.268,0.006399861955391363,0.06110217036589735,6.725136262244409,0.06448137850487427
19.39,0.005872187357439125,0.05824547540961923,6.713485147587569,0.06130967097862727
19.512,0.005379560118189909,0.055526022075343226,6.6966463440405,0.058308930326636525
19.634,0.0049209064369980056,0.05294264770044625,6.676241809152498,0.055473726040003606
19.756,0.004496186081771745,0.050512747669197396,6.659647665100743,0.0527990890871977
19.878,0.004106964705073783,0.04819982255724601,6.653567694996423,0.05028031516973315
20.0,0.003752189122197496,0.04602250201345052,6.64513998796219,0.047911900333084796
20.122,0.0034292165678380224,0.043972594641079,6.623326375353955,0.04568771557969198
20.244,0.00313582290438838,0.042030671820311026,6.632534698944169,0.043601373129959715
20.366,0.0028697694635708417,0.04021499543359831,6.645328754476553,0.04164613875644413
20.488,0.002628169898035112,0.03850110017183465,6.612939914712707,0.039814863410504636
20.61,0.002407856979585481,0.03688513669834782,6.609359371697319,0.03810021735998752
20.732,0.002207591158674074,0.035385978588738196,6.572590466790207,0.036495337899005525
20.854,0.0020266706593986246,0.03394740054952239,6.562179681381281,0.03499355401185373
20.976,0.0018632955931216057,0.032630409840878574,6.542686273666116,0.03358819958913527
21.098,0.0017157224732407368,0.031363039223235384,6.5157077620074135,0.03227284552492232
21.22,0.0015823564931444758,0.03018856500780559,6.514567709123079,0.03104137442084722
21.341,0.0014625874476259107,0.029088281679301244,6.508196095973146,0.029888132664669522
21.463,0.0013551105159019944,0.028027074736673575,6.493142889873256,0.028807542492164127
21.585,0.0012577962460191018,0.02707476856457028,6.491980989711259,0.027794159974220255
21.707,0.0011690429944076872,0.026121472874085155,6.473733894000826,0.026843003556274437
21.829,0.0010882657684964337,0.025280220702641746,6.462138736123547,0.025949658766664423
21.951,0.001015009528574302,0.024445007815211944,6.4555210185111855,0.025110017774728915
22.073,0.0009489583310544556,0.02367477886071213,6.457476815970451,0.024320378932557854
22.195,0.0008889928254447556,0.02296360040563372,6.458671311441141,0.023577208814285152
22.317,0.0008341375587035798,0.022245545198016255,6.45513895872292,0.02287744923078828
22.439,0.000783930105370685,0.021641041354733798,6.43792958982171,0.022218395545625106
22.561,0.0007380591204729072,0.020986645381788058,6.42582320647658,0.0215975464752768
22.683,0.0006960014602845043,0.020447582898079585,6.424623210076537,0.021012412068685385
22.805,0.0006573322959577949,0.019885886744525186,6.418711547255623,0.020460723781586487
22.927,0.0006215791079189168,0.019371423305456898,6.411678317234549,0.019940312825974537
23.049,0.0005885341992059185,0.01891733489907662,6.399985585140424,0.019449313745376066
23.171,0.0005587215594603998,0.018415886074700766,6.395500556121808,0.0189861623528513
23.293,0.00053233588230101,0.018045644669111384,6.403565003334482,0.018549340114209303
23.415,0.0005093716329115736,0.017584900402937323,6.389521414348096,0.01813738464963538
23.537,0.0004895730065336113,0.017246448196942862,6.383417898292251,0.017748911148967848
23.659,0.00047268665041144534,0.01687038766629182,6.3813934498612355,0.017382624289595913
23.78,0.0004581459086732303,0.016520025500732675,6.372032887521722,0.01703726984958464
23.902,0.0004454998922625145,0.01624510574314475,6.366388067381476,0.01671172729041843
24.024,0.00043454544191197657,0.015883221515852843,6.365393338890065,0.016404981417999738
24.146,0.0004248882569990035,0.015674918382828834,6.359854727040303,0.016115979339180398
24.268,0.00041629192194397424,0.01534853038888407,6.357221910409242,0.01584370770598962
24.39,0.0004088234587700983,0.015143849771778907,6.343713529609559,0.015587281927974286
24.512,0.0004025584086511404,0.014905655794780764,6.336943817323543,0.01534589039463672
24.634,0.0003976054329335565,0.0146626293698322,6.335678078576097,0.01511880274956538
24.756,0.00039396169468457144,0.014519617224303175,6.332681209380462,0.014905322466740478
24.878,0.00039201741007212967,0.014254257956083087,6.317896168726751,0.01470482851427778
25.0,0.000391940645351725,0.014155002540328915,6.3158334853238856,0.014516650425781463
25.122,0.00039355811195671594,0.013928896644480413,6.3095607206901425,0.014340041072307429
25.244,0.00039655818930646534,0.013804179122773595,6.3095986234360035,0.014174237883185007
25.366,0.0004006009877598596,0.013668033567595822,6.302916142421332,0.014018526156134364
25.488,0.000405279103044239,0.01348851040787629,6.298341877217029,0.01387221518242989
25.61,0.00041031913671096696,0.013432400148986806,6.292209618618841,0.013734651893419669
